id,emotion,sentiment,text
593900464724451328,Excited,Neutral,😂😂😂 when ed milliband buckled on question time
593900464606945281,Angry,Neutral,Nigel_Farage That's no reason to vote UKIP?
593900465366138881,Excited,Positive,xM20x: Farage going in on Putin... God help the UK!
593900465827520514,Angry,Negative,ironside_uk: I lost £150 a month because of the bedroom tax I am disabled and ill all the time it will get worse if Tories get in PLEAS
593900466880311296,Fear,Neutral,So milliband says he won't do a deal with the SNP ? We'll see...
593900466947411970,Fear,Negative,"NicholasPegg: Got to hand it to Farage. That was the longest, most flowery elaboration of ""I'm not a racist but..."" ever attempted. As"
593900467190661121,Angry,Negative,"AskNigelFarage It's a shame that there are so many fools in UKIP but Nigel is smashing this, he can't be accused of question-dodging"
593900466980986880,Bored,Negative,UKIP should be considered more of a serious party than lib dems this time round
593900467400404992,Sad,Negative,Why has Farage got his own studio format? AskNigelFarage bbcqt
593900469103284225,Happy,Positive,scotbot: The bbcqt claps that greeted Ed Miliband's snubbing of Scotland shows that we're considered 2nd class here in the UK http://t
593900469417877504,Angry,Negative,Will8men: The only thing that Ed Miliband should be accused of over Leveson is having common decency. He did what any right-thinking p
593900470101483520,Excited,Positive,chrisabbott1 The good people of the UK have already seen through Tea Boy Clegg 23% to 8%  prepare for oblivion Chris
593900471418494976,Sad,Negative,saddest thing the scots are again at mercy of the english no matter outcome being in union our vote is nothing but snp gives hope
593900472651644928,Excited,Positive,agcolehamilton: On the doors for scotlibdems- SNP called the cops! Happily cop was old schoolmate. SNPfail winninghere GE15 http://
593900472769060864,Angry,Negative,"timothy_stanley BBC Scotland broadcast Ask Nicola Sturgeon at 9.30 and aren't showing Farage at all, it seems."
593900473142349827,Angry,Negative,"Bonn1eGreer: Miliband might just  let the Tories  drink that Kool-Aid they're  making re: no taxes; EU referendum etc.
bbcqt
GE2015"
593900473150734337,Sad,Negative,I'm still secretly hoping a m/stream politician claims SNP are so dangerous they should be banned. I want that shitstorm convo BanTheSNP
593900473335357442,Excited,Negative,tomwilson23 if you dont understand that parties like SNP (3rd biggest) have power in min govts u dont kno how they work....
593900475377848320,Happy,Neutral,Miliband en Cameron overleven laatste tv-optreden 
593900476296495106,Angry,Negative,Farage is answer the questions that the people ask not what the politician wants to answer.
593900476090974208,Sad,Negative,"GeorgeAylett THemingford George,Your Leader just said He'll let Tory's back into Govt rather than deal with SNP so why are you bothering?"
593900477785513984,Excited,Negative,w0Iand: Improve any image of Nigel Farage simply with just a piece of scrap paper and a biro. 
593900477919690753,Angry,Negative,"Briandamge64 AyeMcClane
Surely you're not that stupid?
All it takes is majority to against Tory Queen'sSpeech.
SNP already said they will."
593900478276186112,Angry,Negative,Farage looking like the chinless tin pot leader that he is. Like watching Bambi being shot repeatedly with rubber bullets AskNigelFarage
593900478523637760,Sad,Neutral,KevinJPringle PeteWishart Ed_Miliband or Tories...
593900594093543424,Angry,Neutral,Nigel_Farage UKIP
593900593946750976,Sad,Negative,"Why am I really liking nigel farage... I'm agreeing with everything he's saying, why are people so against him? It's a change as well"
593900594181611520,Angry,Neutral,Nigel Farage you get my vote!! Only person who talks actual sense!! UKIP
593900595494428673,Angry,Negative,Farage now blaming Russia's invasion of Ukraine on EU and Cameron. Nutter.
593900596664672256,Angry,Negative,What a disgrace: Farage blames the west for Putin's aggression over Ukraine. Appalling appeasement.
593900596828180480,Fear,Neutral,Getting so into this ukip debate
593900597214076928,Angry,Negative,"Nigel is smashing this, clear witch hunt against him by the audience but has answered every question rather than avoiding them Ukip"
593900597335760896,Bored,Negative,I won't be voting for them BUT people continually calling UKIP racist are starting to get boring now
593900598732443648,Happy,Negative,"DanielSandison haha, just because they're not the Tories doesn't meant they're sound."
593900599734870017,Excited,Neutral,spectator: Miliband’s refusal to admit that Labour overspent could cost him dear - jgforsyth on bbcqt  http://t
593900600087162880,Excited,Positive,That's the best Frank Spencer impersonation I have seen since Michael Crawford theJeremyVine  
593900601018310656,Fear,Negative,"Bloody hell, Farage said something sensible. No idea what he proposes other than 'cut foreign aid', but still... "
593900601265754112,Sad,Negative,Nigel farage jus said we've been stopping Africa from selling to the e.u for years and Raping them for their resources for decades on TV
593900603518103552,Excited,Neutral,CWelling88 I say vote ukip
593900605451677698,Fear,Negative,NicholasBatty: man has all of his toes amputated as he was forced to spend winter in a tent due to bedroom tax. Cameron Tories  http:
593900606210838528,Happy,Positive,Terrific speaker is Farage.
593900606063906816,Angry,Negative,"Hey Labour activists
They tell you they'll vote Labour to get rid of you
But they'll vote SNP"
593900606215069696,Angry,Negative,ThamesfieldCons jpublik susanp_80 Tories destroying the NHS for ideology reasons - to pay for tax cuts for the rich
593900606538063873,Angry,Negative,Sounds like Miliband conceded Scotland in order to pull ahead across the UK. It's possibly not as stupid as people are making out. GE2015
593900606923907073,Happy,Positive,AlisonW: Five years ago Clegg and LibDems did what was better for UK than themselves. They deserve support again in GE2015 to maintai
593900608622632960,Angry,Negative,"Oi, Farage, let me say this to you...
FUCK OFF"
593900610514264065,Angry,Negative,realdealdanny: Why do the BBC presenters always snap at Farage and ask their own series of questions? AskNigelFarage
593900611529236480,Angry,Negative,blairmcdougall scottishlabour petermacmahon ED would rather have FIVE more YEARS of the TORIES than work with theSNP !!!!
593900612665929728,Angry,Positive,"YESthatcherDead: Basically GE15 summarise to - 

Will Ed cut off his nose to spite his face?

He's made a vow not to team with SNP.

B"
593900613823569920,Angry,Negative,"little_stephani She a self-confessed UKIP hater, which is why the BBC chose her."
593900613982883841,Happy,Neutral,I didn't see the debate this evening as I was out. I'd say it's fairly clear from reading Twitter that Miliband came out best.
593900614788239360,Excited,Neutral,"Hey ed_miliband if it were the greens instead of the SNP that we're gonna win most scottish seats, would u do a deal with the greens?"
593900615291555841,Angry,Negative,hovehustings Libdem candidate did not turn up.
593900616138792960,Angry,Negative,"Judging by the media &amp; Tories the SNP are literal bogeymen, right? Not just a centre left party? They must be Stalin level evil, right?"
593900616059064322,Angry,Negative,NHAparty: Even the Tories don't trust the Tories. They know they need laws to ensure they keep their election pledges. 
593900616138784768,Fear,Negative,Russia is paranoid about people encroaching their boarders. So is UKIP. asknigelfarage.....
593900616503709696,Angry,Negative,bbclaurak  Jim Sillars is not deputy leader of SNP  Newsnight
593900616776286208,Excited,Positive,"Ok Cameron 8, bit sweaty but stood like a leader, confident and passionate-ish Ed 6 stumbled off stage !Clegg 7 ok🔭 "
593900618001076224,Happy,Neutral,"I know they say Ed's a champagne socialist. But, I disagree. Anyone can buy champagne 

Ed's a caviar socialist. 

Vote Tory."
593900618181451776,Excited,Negative,ROSAZAMBONINI nope...and we currently have a Tory deputy provost that props the labour administration up
593900619116761088,Fear,Neutral,Watching 'ask Nigel Farage' and thinking funny how his name is one letter away from garage....
593900619208994817,Fear,Positive,The45Storm can imagine the wee pensioner who put on the £30 k bet on rubbing his hands together with glee SNP
593900619230027778,Happy,Neutral,callummccrae1 Farage is a French Huguenot name. Ancestors taken in by England as refugees from genocide in France against Protestants.
593900619687157762,Fear,Neutral,"""David Cameron, the British prime minister, said in October 2011 that all Britons should try to pay off their... "
593900620236595200,Excited,Neutral,"itvnews: Farage: 500,000 Islamic State militants could exploit Europe's new 'asylum' policies  "
593900619712331776,Angry,Negative,"ed miliband sold his own side out as well as the scottish people! we will NOT forget.
RIPLabour "
593900620626669570,Excited,Neutral,"Milliband vanavond effectief politieke zelfmoord gepleegd, begrijp ik."
593900620731523072,Fear,Positive,theskibeagle: BIG SURPRISE IN AYLESBURY! YouGov call Labour ahead of UKIP Will4Aylesbury philyerby stuchburyrobin... 
593900621385850880,Angry,Negative,MissLilySummers 2/2 vote that is consistent with your values is Green. Miliband is a liar. Very different to not meeting targets.
593900621629149184,Sad,Negative,"LfcDan MrEdsFM as much as Ed says no, I can only see a Labour-SNP coalition. They may then call another election in a year if it"
593900622065307649,Excited,Negative,"“LabourEoin: In a 28 minute interview tonight, David Cameron told 24 lies... On lying, that was a strong commanding perforformance"
593900624053465089,Angry,Positive,OK so GE has been won by the Tories so no need to vote labour let's turn Scotland round and return 59 SNP MPs to fight for OUR rights!
593900624330260481,Sad,Negative,A7xander: I didn't realise Dahvie Vanity supported UKIP 
593900624355397632,Angry,Negative,IanAustinMP no at least he is answering questions directly unlike Milliband who skirts around it
593900624623902720,Happy,Positive,FreedoSmith: AskNigelFarage Once again NigelFarage doing superbly and answering questions in a straight manner. Vote UKIP on May 7th.
593900625122992128,Angry,Negative,"Alasdair_CM I don't think, assuming more Tory than Lab, you'd get a Lab with a small minority until Tories have had a go, with LDs, DUP .."
593900625815011328,Angry,Negative,"WillBlackWriter: Almost nobody ever mocks George Osborne, but Ed Miliband trips once and he's a terrible person. 

bbcqt 

"
593900625655635968,Excited,Neutral,"runamauk: SLATFascists As a ukip candidate, he'll be both."
593900626288975872,Sad,Negative,"jacquep: You mean the ""biased BBC that has put Mr Farage on Question Time more than any other single contributor?? It's...
"
593900628113489921,Excited,Neutral,realdealdanny: This ghastly Jo Coburn detests Farage it's clear to see AskNigelFarage
593900628642033664,Happy,Positive,LisaHitchin: Daviemc10 I'm coming round to SNP view. Think I'd prefer Britain without Scotland
593900629178875906,Fear,Positive,Uh interesting Farage on Putin  the Ukraine and Libya
593900629451485184,Excited,Neutral,"Miliband: I won't have Labour government if it means SNP deal   Share, Host and Create an E"
593900629501747200,Excited,Negative,Improve any image of Nigel Farage simply with just a piece of scrap paper and a biro. 
593900630604947456,Fear,Positive,ChrisMcElenySNP StuMcMillanSNP Stirling is Labour/Tory council right now...
593900631145971712,Fear,Negative,"KrustyAllslopp PaulMcFads Ed had a rough ride at first but was honest &amp; engaging,apparently nick""Tory""Robison been on saying Ed just"
593900631154372609,Excited,Positive,"SimonGosden: Ed Milliband came over as a Prime Ministerial figure - calm, assured, confident with considerable presence and a huge conv"
593900631452180481,Angry,Negative,"who is this cunt hosting question time with nigel farage, obvious she doesnt like him, need an unbias host. slag"
593900631510880257,Angry,Negative,"ingeniusbooks: The only form of attack tories have against EdMiliband is to insult him personally, whereas against DavidCameron ther"
593900631527686144,Angry,Negative,Vg analysis of how Miliband can rule without SNP &amp; why Tories will need close to 290 to form a govt.   
593900631842115585,Fear,Negative,BritishInterest I tried bbcqt but that's not what UKIP themselves are using. Figured they'd know!
593900632601419776,Angry,Negative,Defence and veterans will be a priority for UKIP Nigel_Farage UKIP
593900633310240769,Excited,Neutral,standuptoUKIP: Farage's speech notes for AskNigelFarage tonight? GE2015 
593900633553526784,Excited,Positive,OwaisRajput3: UKIP parliamentary candidate Owais Rajput and Jane Collins MEP in Bradford East during elections campaign 2015. http://t.
593900636078546945,Excited,Positive,"softmutt scepticalscot Historywoman Bruced872 iainjwatson snp put free prescriptions,road tolls,gaelic rd signs,frzn ccl tax b4 poverty"
593900636275658752,Excited,Negative,Miliband: I won't have Labour government if it means SNP deal  theguardian
593900636460179456,Fear,Neutral,"""Plucky"" sounds straight out of a ""Boy's Own paper"" from the 1950s.   "
593900636837654528,Angry,Negative,"SLATFascists: UKIP candidate for Heywood &amp; Middleton either racist or so stupid that he doesn't know what ""condone"" means. "
593900638678982657,Angry,Negative,FakeGlennMiller: If there's a Tory government next week because Milliband refuses SNP support then remember who to blame. 
593900637831766017,Angry,Neutral,"Real ale or pale lager? How Ukip are you, really? Take the quiz  SunNation "
593900638267924481,Angry,Negative,"Justinedocs IrvineWelsh This is Scotland not England &amp; Wales, Murdoch irrelevant, Labour &amp; Tories are too, bye bye UK is on its way!"
593900640201535488,Excited,Positive,"LadyDurrant: Miliband’s refusal to admit that Labour overspent could cost him dear.

BBCQT provided the best TV"
593900638444122112,Angry,Negative,Won't be many UKIP MPs AskNigelFarage
593900641145225216,Angry,Neutral,UKIP If NE1 criticises Nigel Farage's immigration control ideas he might ask that person if 20 people can come stay at their house UKIP
593900642474799105,Angry,Positive,"PaulDee9 willbick the NHS was, prior to Tories at least, the most efficient healthcare provider in the world."
593900642810343424,Fear,Negative,cameronettes: Miliband asking people's names is very akin to that creepy smiling from Brown during the 2010 debates! Creepo cameronet
593900644198678528,Angry,Negative,"BBCJamesCook: Sun in England backs the Conservatives to ""stop SNP running the country"". Scottish Sun backs SNP as ""a new hope"". https:/"
593900646341996545,Happy,Positive,davidtorrance blairmcdougall Rather be a tory than a democrat eh? party of the people indeed.. lol
593900646899838977,Excited,Positive,"dianehain: Mancman10 wow, what a tough and commanding performance by Ed Miliband bbcqt"
593900647625424896,Angry,Neutral,timespolitics: Miliband savaged for ‘lies’ over spending 
593900647533142017,Angry,Negative,Nigel Farage is right when he says that Ukip supporters aren't closet racists. Most of the ones I've met are openly racist AskNigelFarage
593900648053264384,Angry,Negative,johnnypict: JimForScotland You're not gettinmg a majority mate. Knock your nonsense on the head. Deal or you let the Tories in.
593900648007135236,Happy,Positive,"RhysPhillips2: LeanneWood doing a great job on BBC One Wales! Plaid15 Plaid PlaidCymru Miliband ""irresponsible"" for ruling out deal"
593900648741138433,Happy,Positive,"OwaisRajput3: HeenaKhaled In UKIP govt, we wants to work with all communities living in the UK, regardless thr race, colour or religio"
593900649814892546,Sad,Neutral,endchildcruelty: Zoompad similar calls to justiceforabusedchildren PLEASE SIGN OUR PETITION  
593900649940586497,Happy,Positive,Check  Simply amazing Miliband
593900650368499713,Angry,Negative,"BBCOne We don't want biased presenters. I'm not even for Ukip but it does my nugget in. Sort it out, mate."
593900650733371392,Bored,Negative,"BBC there must be a cull in the BBC to get rid of the vermin that pose as political reporters, but are clearly Tory agents"
593900652503375872,Angry,Negative,"westlake1972 do you watch newsnight? wark,keunsberg.strattan there even worse.even the guests are all tories"
593900768022892544,Angry,Neutral,Specious from Coburn. She knew full well that her “quote” of Farage on Putin was a misquote – or she should have done. bbcqt
593900770904387585,Excited,Positive,fatjacko: Nigel Farage is bang on right... -Wing and mental.
593900770929573888,Happy,Negative,AndyEMorrison theSNP you know this Tory would've gone up and asked for one ;-)
593900771135070209,Excited,Positive,JimForScotland tonight yer boss Ed just killed yer north British election campaign to concentrate on the soft tory vote. You know it too
593900771923623937,Angry,Negative,"As much as you staunch UKIP haters wouldn't like to admit, look at Farage right now. Talking sense, something most people don't understand 🙈"
593900774087864320,Sad,Negative,"_scottelder: AndrewColeman1 BBCJamesCook NicolaSturgeon the SNP have repeatedly said they'd back Labour, sadly Labour would rather l"
593900774205353984,Sad,Negative,LesleyMillercyp: UKIP wants to leave an ailing failing EU - so do I AskNigelFarage
593900774079471616,Fear,Negative,standuptoUKIP are the black and asian members of UKIP racist??
593900774549258240,Angry,Negative,I thought Miliband did okay tonight but probably his worst performance in a TV debate this. Still he wasn't too bad bbcqt
593900774868054016,Excited,Negative,"stevetopple: Interesting Farage isn't trending...

Methinks the bubble is bursting for UKIP. "
593900774884831232,Angry,Negative,"scotbot: If Scotland returns 59 SNP MPs and doesn't get a say in its governance at a UK level, then the UK is dead.

bbcqt ge2015"
593900775673360384,Angry,Neutral,"Newsnight confirms that if SNP does well in election, Westminster set to gerrymander voting system to marginalise them next time."
593900777321713664,Excited,Positive,"stardust193: AskNigelFarage AskNigel UKIP AskFarage bbcqt Getting lots of applause now, the audience is warming to him."
593900777447501824,Angry,Negative,"Farage does actually make some very interesting points, just a shame (for his sake) that he says so much stupid shit far too often!"
593900777418133504,Angry,Negative,BBUKMIKE: Is it passion or anger from david cameron he comes across as a horrible bastard BBCQT
593900777548161024,Fear,Negative,"JimForScotland Alternatively, are you willing to work with SNP or have you already forfeited election to Tories? Swings both ways"
593900778210856961,Angry,Neutral,"Berlinmad: ""Politics_co_uk: Nick Clegg was the surprise winner of the bbcqt debate  ""
No "
593900780446441472,Happy,Neutral,"NaeBorder: Petition calls for would-be SNP MP Brendan O'Hara to stand down as a candidate over use of word 'hun' SNPout GE2015
http:/"
593900780773584896,Bored,Negative,Nigel farage is speaking shit
593900781130096640,Happy,Positive,I love Miliband's bravery on the spending question!
593900781306249216,Sad,Negative,"Ed_Miliband I'd rather see Tories in than a whittles yes man goon like u.., ur a Tory puppet and Cameron goateed  u in to losing Scotland"
593900781767655425,Angry,Neutral,"dharmabum013: ""I'm not going to sacrifice the unity of our country"" by working with the other half of the union. Let us know how that w"
593900782522638337,Happy,Positive,Mr_Slater:Only Ed Miliband and Labour will be able save the NHS.That's why I wantEd4PM retweet if you do tooBBCQT 
593900783093047296,Happy,Positive,Teddy Miliband is an alright fella overall.
593900783378276352,Fear,Neutral,Jonnyrmcfarlane: If Milliband bends over for the Tories and allows Cameron into number ten rather than dealing with SNP then the union 
593900783650865152,Angry,Negative,Brucehillbhoy bobobalti He's gone and fucked himself over when it comes to SNP-sympathising English &amp; Scots in England. I'm fuming .
593900783797690369,Sad,Negative,"Emsbarr: ""Do you accept that when labour was last in power they overspent?"" Ed Miliband ""No I don't"".We can't trust this man with our e"
593900783902531584,Excited,Neutral,LibDems and how many lib dem affiliates use them? Tories? I'd like to see a comparison bbcqt
593900784196136960,Excited,Positive,"EDPC7: nigelfarage your a legend BBC 

UKIP 🇬🇧"
593900784217120768,Happy,Positive,I apologize to my English followers for my SNP tweeting. I'm not anti-English. I love all of my English gooner friends.
593900784913362945,Angry,Negative,PeteWishart had to laugh identical tweets from JimForScotland and kdugdalemsp. They think he's called Scots bluff. Total opposite. Tories
593900785555132416,Happy,Negative,"Left-wingers in the Farage audience can't bring themselves to applaud the call to look after homeless veterans!
VoteUKIP"
593900785810939904,Sad,Negative,GrillingKippers: AskNigelFarage Farage has run out of steam. Has no vision. Mr 10%
593900786159071233,Happy,Positive,"vote ukip because who wouldn't want a racist, sexist, homophobic, transphobic party running the country"
593900786104557568,Excited,Negative,"JamesMoore1998 it ISNT, that`s the lie the SNP have sold you built around the nationalist card. Watch this from 6minutes50seconds."
593900786872098816,Angry,Negative,IanAustinMP: What a disgrace: Farage blames the west for Putin's aggression over Ukraine. Appalling appeasement.
593900786687602689,Excited,Positive,Otto_English: Ah the Commonwealth. So we turn our backs on the largest stable free market in the world and trade with Pakistan &amp; Zimbab
593900787270561792,Fear,Negative,Imagine a UK after May 7th with Cameron propped up by UKIP nightmare AskNigelFarage Apocalypse
593900787413229568,Angry,Negative,SandraBainbridg ScotlandTonight  Best move he has made should have done it weeks ago.Nobody should work with SNP who's sole aim is destroy
593900787547435008,Happy,Positive,blairmcdougall theSNP em no your guy said he wouldnt do a deal with theSNP therefore letting Tories in. Hello! McFly!
593900787669049344,Fear,Neutral,MrHarryCole Youth Hosteling with Chris Eubank and Ed Miliband?
593900787522281473,Angry,Negative,TomboyPrincess think EM categorically denied that tonight. So SNP would have to choose whether to bring down a Labour govt &amp; let Tories....
593900787778060288,Fear,Neutral,OwaisRajput3: This is UKIP's Little Horton ward of Bradford East. 
593900787169918976,Fear,Negative,"Miliband's really just used the 'vote Labour, or the kitten gets it' line, hasn't he? "
593900788294021120,Angry,Negative,"daniboy104 Sharonavraham Yes SNP will support Labour Queens Speech, but how do Labour than implement policies like further austerity...."
593900787476123651,Fear,Negative,UKIP MPs that are in the House of Commons after May 7th are going to make defence a major issue AskNigelFarage 
593900788822441984,Fear,Negative,"how many of those are ukip voters, who clap him.."
593900788927324163,Fear,Positive,Most unfortunate labour dismiss a collaboration with SNP childish and regressive attitude with the Conservatives the net winners lets see
593900790386917377,Angry,Negative,TinaTeapot27 SLATUKIP Dept of Health definition = people whose main purpose for coming is for NHS treatment. UKIP's = anyone w/o GB p'port
593900792291155968,Excited,Positive,"jamesmcdermot20: Pop of Scotland 1% Muslim.
SNP Equality Budget 59% paid to Muslims.
£400,000 paid for Islamfest,it was cancelled only "
593900792584732672,Happy,Positive,Miliband descarta un acord amb l'SNP fins i tot si fer-ho implica quedar-se a l'oposició 
593900793457156096,Excited,Neutral,OwaisRajput3: This is UKIP's Bradford East. All for one and one for all. 
593900795004899328,Angry,Negative,"They control the press, stifling scrutiny of their own failings in this area. "
593900796015734786,Fear,Neutral,'Secret' Tory plans for £8bn in welfare cuts exposed by Danny Alexander via guardian 
593900796938420224,Angry,Negative,WingsScotland: The problem with Scottish Labour is that they think ordinary Scots - including Labour voters - hate the SNP as much as t
593900797173305344,Fear,Negative,"UKIP why dont you make a coalition with bnp? You guys are almost same, and definitely both are disgusting"
593900797324320769,Fear,Negative,daisnunn: I can't believe that people actually want/ are going to vote UKIP.
593900798322614272,Angry,Negative,Why is Farage focusing on HIV+ people. What about other ailments? He's King Scapegoat and playing on peoples fears. Scum
593900798490353665,Fear,Negative,"As an ex-serviceman, who has struggled with mental illness, I really don't want Nigel Farage speaking on my behalf. NotInMyName"
593900799345954817,Excited,Neutral,OwaisRajput3: This is UKIP's Rotherham. All for one and one for all. 
593900799404744704,Happy,Neutral,"""The group of Ukip MPs that are going to be in the House of Commons after May 7th..."" Group? Group? Dream on, sweetheart. AskNigelFarage"
593900799354245121,Angry,Negative,Why do ppl calling ukip racist never offer to stop anglopohobia hatecrimes?  jihadijohn jihadibrides IslamicStateAttacks AskNigel
593900799723499520,Happy,Neutral,"TrueblueBritish: I know they say Ed's a champagne socialist. But, I disagree. Anyone can buy champagne 

Ed's a caviar socialist. 

Vot"
593900799895457792,Happy,Positive,Ed Miliband on question time has made my night😂😂
593900801560576000,Excited,Positive,Danny Alexander Exposes ‘Secret’ Tory Plans For £8bn In Welfare Cuts 
593900802063921152,Angry,Negative,"suttonnick: The National:
'If the price of having a Labour government was a deal with the SNP then it is not going to happen' http://t."
593900802080649216,Angry,Negative,blacktriangle1 hyperbole much? I suppose it was ok for the SNP to declare war on whole UK though. Reap what you sow.
593900802672037888,Angry,Neutral,UKIP I would rather stick pins in my eyes. GE2015
593900804848910336,Excited,Positive,"Sebmeister: Watching ELECTION2015 AskNigelFarage 

The BBCOne gives Nigel Farage a stand alone platform with a audience. "
593900805973004289,Excited,Neutral,"UKIP: migrants come here and take our unemployment benefits
UKIP: migrants come here and take our jobs"
593900806459543552,Fear,Negative,It worked (just about) last year because they had billionaires lying for them. But this? This is naked blackmail. Labour are toast now. SNP
593900806707027968,Fear,Negative,mollywattsy: Imagine openly admitting that you're voting for UKIP
593900807000567808,Angry,Negative,pigreen - UK population awarded more seats last time to Tories than Labour.  We tried - but could not put together a coalition w/ Labour.
593900807696842754,Fear,Negative,UKIP: UKIP MPs that are in the House of Commons after May 7th are going to make defence a major issue AskNigelFarage 
593900807923302400,Excited,Positive,I am currently in the process of writing an article titled 'Why you should vote...UKIP'. Time to work that journalistic neutrality muscle.
593900808711770112,Excited,Positive,Looking forward to next weeks election. US media starting to be interested 
593900808896405504,Excited,Neutral,"OwaisRajput3: UKIP, UKIP, UKIP....... "
593900809366196224,Fear,Neutral,bbcqt On a scale of Clegg to 10 how much do you fancy your chances this election? AskNigelFarage
593900809458458625,Fear,Neutral,KrustyAllslopp: ./MartinSLewis Miliband has grown in presentational confidence enormously - he had more humour and warmth than Cameron
593900810712526849,Angry,Negative,Redpeter99: Can't fool Danny Alexander.  Decides to leak something appalling.  3 years later when he looks like losing his job. http://
593900810922242050,Happy,Positive,Fair play too Nigel farage UKIP
593900812344111104,Angry,Negative,greenmiranda: I can't believe anyone is bothering to try and criticise Miliband for doing the Russell Brand chat - absolutely no downsi
593900812818055169,Angry,Neutral,"kenwot5: PeteWishart the more Lab+Tory try to isolate Scotland politically,the more the Unionists themselves risk breaking the Union."
593900813128437760,Fear,Negative,"tobyperkinsmp: As Tory press grows ever more desperate, just think -Britain could be just 7 days away from a PM who owes Murdoch nothin"
593900813426241536,Angry,Negative,"AskNigelFarage If UKIP are ""not racist"", why did you ally with Neo-Nazis and Holocaust Deniers in the Euro Parliament?"
593900814055407616,Angry,Negative,Cameron &amp; Clegg want to reset the debate to May 2010 &amp; avoid scrutiny of 5 year's of failed austerity bbcqt
593900814646804480,Fear,Negative,"AugusTyme: LBC iancollinsuk For me, Nick Clegg came out just ahead of Cameron with good performances whilst Miliband was a car crash."
593900815330484225,Angry,Neutral,"Nigel Farage: UK is ""low-wage capital of Europe &amp; ordinary workers have paid the price"" UKIP
"
593900816899117057,Sad,Negative,Sheffield_Kevin: On the day after Election Day are we going to have to have protests in all the main English cities demanding SNP be pa
593900817998061568,Angry,Negative,.eddietruman rapwest softmutt scepticalscot Bruced872 iainjwatson Don't know. Could be. there are SNP teachers who push their views.
593900817909882880,Fear,Positive,Mirror: General Election 2015: Sweating David Cameron slammed over cuts and NHS ... - mir  dailymirror
593900819596050432,Excited,Positive,"headcarsevie rameesha_xx got told off in English for looking at pictures of ed miliband, I'm dedicated"
593900819549925376,Excited,Positive,"I'm voting for UKIP, Nigel Farage is a legend. He knows"
593900819625435137,Excited,Negative,Turned the debate off after Ed Miliband because I don't give a fuck what Nick Clegg has to say bbcqt
593900819948425218,Angry,Positive,".Ed_Miliband’s statement was a desperate attempt to scare Scots into voting Labour. Irony is, it’ll probably push more to vote SNP. ge2015"
593900820057423872,Excited,Neutral,"Samfr LeeDonaghy RosMcM Michael_Merrick Jeepers, Nuneaton first? A place where UKIP might do well."
593900820950872064,Happy,Positive,ELECTION2015 with Nigel Farage has been the most genuine and honest Q&amp;A of the campaign so far. UKIP
593900821441576960,Fear,Negative,'Ed Milliband' is trending. His name is spelt Miliband (one l). When your brand name can't be easily spelt you have problems.
593900821802254336,Excited,Negative,"karren_brady whether he was or not, ur view is biased on ur comfortable fatcat position in the House of Lords courtesy of Tories blindside"
593900821877784577,Angry,Negative,Vaughan_Wms: HopeoverFear45 Miliband would rather let the Tories in than work with progressive parties. gameover Llanelli
593900822309777408,Sad,Negative,Nigel Farage says that homosexuality makes most people over 70 uncomfortable.I'm guessing they're just not using enough lube.AskNigelFarage
593900822443925505,Excited,Positive,I just added this to my closet on Poshmark: Tory Burch clutch/shoulder bag.  via poshmarkapp shopmycloset
593900826701213696,Fear,Negative,catherinetyley I actually quite like him - very glad it was him in coalition with the Tories than them alone - but just think he really...
593900827145797632,Sad,Negative,Farage admired Putin's stance on Syria apparently. I think he had some self interest there mate.
593900828022415360,Excited,Positive,Latest from ukpkpoll 98% think Ed Miliband won tonight &amp; 2% are rich prats. GE2015 SkyNews BBCNews ITV
593900827514904576,Excited,Positive,LabourEoin elena_prokopiou Including Leeds Tory campaign manager. 
593900828525776896,Fear,Negative,HouseOfTraitors: AskNigelFarage  Just heard Jo_Coburn sneer at FARAGE as he answers question on Defence
593900828831907840,Sad,Negative,gazaboatconvoy: nick_clegg I am very concerned to read that LibDem candidate MaajidNawaz has links to NeoCons &amp; pro war hawks. http:/
593900829209407488,Angry,Negative,"If you think the SNP are a left-wing force, think again "
593900829930840064,Excited,Positive,Slippery Tories' secret plan to slash child benefit and tax credits 
593900831793160194,Sad,Neutral,"I'm SNPbecause I don't want imperial masters in Westminster, I want elected public servants. GE2015 SNP"
593900831113633792,Angry,Negative,Farage says: regrettably the UK has made itself an enemy of Putin. 
593900831725981697,Excited,Positive,lexrigby: The European sturgeon is as endangered as the black rhino and needs our protection:  30species http://
593900832606834689,Angry,Negative,"marthasydenham: He doesn't need a deal. The SNP can't vote against him without letting a Tory govt back in, they've promised they won't"
593900955583815680,Fear,Negative,'Tory Manifesto' just made me gag...my poor eyes thelastleg
593900956510715904,Sad,Negative,Yet again no surprises here. 
593900956624035840,Angry,Negative,"When white middle class students tell UKIP supporters their party is racist, isn't it a little insulting to their ethnic minority members?"
593900956825341953,Sad,Negative,"This is a completely different dynamic between bbcqt audience and Farage . They seem to be feeding him his lines, not challenging."
593900958368796672,Excited,Positive,UKIP use soldiers and veterans as political tools. Greens support them quietly and proudly AskNigelFarage
593900958415003648,Angry,Neutral,A_Liberty_Rebel: Specious from Coburn. She knew full well that her “quote” of Farage on Putin was a misquote – or she should have done.
593900958570172416,Angry,Negative,NariceB iainjwatson if scots don't want one then they won't vote SNP.   What's the problem?  Parties are free to choose manifesto content
